,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,fromCurrency,toCurrency,lastMarket,coinMarketCapLink,algorithm,tradeable,Ticker,trailingPE
0,1,2,258.76,258.43,257.79,266.62,258.76,258.43,257.79,266.62,12.0,0.045100003,2023-12-12 01:00:00,1.0082,3.21,0.497,23.686554,1278057,1278057,907357,910940,910940,265.81,267.02,800,1400,46901919744,233.18,316.48,10.478528,256.8292,280.4994,11.0,0.04251043,USD,,,,,,False,PSA,24.381302
0,1,2,88.42,88.51,88.51,91.41,88.42,88.51,88.51,91.41,0.8,0.0088,2023-12-18 01:00:00,0.0523,1.18,1.438,7.9702272,2440391,2440391,2273809,1670300,1670300,91.08,91.08,800,900,19623456768,42.78,91.41,1.1494131,78.1718,71.9915,0.63,0.0071250848,USD,,,,,,False,PHM,7.4362745
0,1,2,96.5,96.23,95.19,97.84,96.5,96.23,95.19,97.84,,,,0.0,,1.483,12.972036,1378536,1378536,1284850,1095590,1095590,97.57,100.0,1300,800,9483427840,80.62,114.587,3.029229,92.0036,97.53145,0.0,0.0,USD,,,,,,False,QRVO,
0,1,2,188.31,187.81,186.58,192.875,188.31,187.81,186.58,192.875,0.32,0.0017,2023-09-29 02:00:00,0.0682,0.26,1.115,22.765831,996361,996361,1215114,1015180,1015180,190.51,190.57,800,1000,27684055040,134.61,212.82,1.418613,176.3924,180.48575,0.32,0.0016993255,USD,,,,,,False,PWR,40.628998
0,1,2,129.05,129.06,128.51,130.27,129.05,129.06,128.51,130.27,3.2,0.0247,2023-11-29 01:00:00,0.4755,2.53,1.223,13.606506,7949032,7949032,8421817,8729510,8729510,129.67,129.5,800,800,144322707456,101.47,139.94,4.02911,116.3194,116.95505,3.1,0.024021696,USD,,,,,,False,QCOM,19.888037
0,1,2,137.23,137.35,135.91,137.38,137.23,137.35,135.91,137.38,2.84,0.0209,2024-01-16 01:00:00,0.4158,1.92,0.906,15.079735,1049750,1049750,912671,841380,841380,135.82,136.94,900,900,15310273536,119.59,158.34,1.6467971,128.5126,134.56195,2.79,0.020330831,USD,,,,,,False,DGX,20.29359
0,1,2,129.38,129.08,128.53,133.799,129.38,129.08,128.53,133.799,3.0,0.0225,2023-09-28 02:00:00,0.3831,2.23,1.427,12.654356,1280827,1280827,782944,712190,712190,133.51,133.69,800,1000,8636921856,100.82,135.76,1.3282259,116.7014,117.5825,3.0,0.023187509,USD,,,,,,False,RL,17.066412
0,1,2,81.48,81.48,81.37,82.405,81.48,81.48,81.37,82.405,2.36,0.0287,2023-11-16 01:00:00,1.0507,2.59,0.705,15.160221,5472972,5472972,11063306,6937700,6937700,82.0,82.4,900,1000,118453542912,68.56,104.91,1.7656969,77.0446,89.6271,2.28,0.027982326,USD,,,,,,False,RTX,37.935482
0,1,2,53.96,53.85,53.75,54.75,53.96,53.85,53.75,54.75,3.07,0.0563,2023-11-30 01:00:00,2.2992,4.4,0.873,38.723404,5834363,5834363,6340812,5740420,5740420,54.55,54.39,1200,800,39526248448,45.04,68.85,10.156666,50.7844,58.0073,3.035,0.056245368,USD,,,,,,False,O,41.363632
0,1,2,62.78,62.75,62.55,64.29,62.78,62.75,62.55,64.29,2.68,0.0419,2023-12-13 01:00:00,1.2264,4.13,1.2,30.457144,951754,951754,976612,798670,798670,63.62,64.44,1300,800,11874876416,54.72,68.56,9.044754,60.0832,60.95365,2.6,0.041414462,USD,,,,,,False,REG,30.169813
0,1,2,823.81,824.94,808.89,828.125,823.81,824.94,808.89,828.125,,,,0.0,,0.125,18.818937,533777,533777,447998,443990,443990,815.0,812.48,800,1000,88776548352,668.0,853.97,6.7782326,813.1222,784.4071,0.0,0.0,USD,,,,,,False,REGN,23.255136
0,1,2,161.84,161.96,161.835,163.95,161.84,161.96,161.835,163.95,2.14,0.013099999,2023-12-29 01:00:00,0.39150003,1.58,0.676,27.54958,950198,950198,1141815,995450,995450,163.68,164.67,800,800,51575296000,120.58,163.95,3.5174487,150.934,144.6751,2.02,0.012481463,USD,,,,,,False,RSG,31.767443
0,1,2,157.73,157.45,156.39,159.74,157.73,157.45,156.39,159.74,1.92,0.012,2023-11-08 01:00:00,0.2927,0.9,0.521,20.080503,677223,677223,1591590,981390,981390,159.45,162.89,800,900,23481765888,132.24,243.52,5.367236,146.625,191.40195,1.8,0.011411906,USD,,,,,,False,RMD,25.957724
0,1,2,88.9,88.72,87.58,91.3,88.9,88.72,87.58,91.3,0.28,0.0031,2024-01-18 01:00:00,0.16469999,0.24,1.1,19.757576,698048,698048,824085,537200,537200,90.71,93.35,800,800,11264590848,79.5,150.17,4.0289907,96.7156,115.61165,0.28,0.0031496063,USD,,,,,,False,RVTY,53.694115
0,1,2,275.44,275.69,275.575,281.5,275.44,275.69,275.575,281.5,5.0,0.0178,2023-11-10 01:00:00,0.395,1.82,1.458,20.148174,1081437,1081437,899371,1042150,1042150,277.95,285.14,800,800,32277010432,248.71,348.52,3.5633707,274.5388,291.8431,4.72,0.017136218,USD,,,,,,False,ROK,23.53428
0,1,2,40.74,40.76,40.5,40.965,40.74,40.76,40.5,40.965,0.6,0.0147,2023-11-09 01:00:00,0.6265,1.02,0.674,40.50495,1409937,1409937,3194077,2118040,2118040,40.73,41.21,800,900,19801995264,32.19,45.04,6.6436677,37.4064,39.11155,0.52,0.012763867,USD,,,,,,False,ROL,49.289158
0,1,2,538.25,538.25,533.64,540.855,538.25,538.25,533.64,540.855,3.0,0.0056,2024-01-08 01:00:00,0.2364,0.53,1.018,29.379349,591145,591145,446157,518690,518690,478.8,540.16,800,900,57745838080,416.78,540.86,9.632012,502.1102,471.9178,2.73,0.0050719925,USD,,,,,,False,ROP,46.72256
0,1,2,130.38,130.87,130.15,132.31,130.38,130.87,130.15,132.31,1.34,0.0101,2023-12-04 01:00:00,0.2609,0.95,1.003,22.704466,1746247,1746247,2242522,2716090,2716090,129.0,134.06,1000,1200,44746833920,99.0,132.31,2.2866569,118.8788,111.70475,1.315,0.010085903,USD,,,,,,False,ROST,26.270376
0,1,2,107.46,107.48,107.1,110.74,107.46,107.48,107.1,110.74,,,2020-03-05 01:00:00,0.0,2.52,2.46,12.20838,2739540,2739540,3184522,2461670,2461670,110.5,110.72,900,1100,28372903936,47.91,112.95,2.1539378,92.8208,86.75465,0.0,0.0,USD,,,,,,False,RCL,33.759148
0,1,2,415.83,417.0,416.01,424.98,415.83,417.0,416.01,424.98,3.6,0.0085,2023-11-27 01:00:00,0.4616,0.86,1.132,29.346313,1953731,1953731,1193812,1264720,1264720,421.47,425.0,900,900,133689597952,321.15,428.65,10.885002,377.6148,373.2001,3.55,0.008537143,USD,,,,,,False,SPGI,54.947918
0,1,2,251.9,250.0,249.7,263.43,251.9,250.0,249.7,263.43,,,,0.0,,1.175,29.748285,14428354,14428354,4884620,7955380,7955380,260.0,260.13,800,1800,251679997952,126.34,263.43,7.412381,211.2692,205.94675,0.0,0.0,USD,,,,,,False,CRM,98.859314
0,1,2,246.96,246.6,244.71,251.2,246.96,246.6,244.71,251.2,3.4,0.0136,2023-11-15 01:00:00,0.71650004,,0.553,41.971527,793000,793000,840936,708870,708870,190.0,279.0,800,800,27033245696,185.23,312.34,9.929006,212.1458,231.07005,3.26,0.013200518,USD,,,,,,False,SBAC,54.949562
0,1,2,52.04,51.98,51.73,53.09,52.04,51.98,51.73,53.09,1.0,0.0191,2023-12-05 01:00:00,0.32119998,3.49,1.79,15.827795,6369923,6369923,8176238,7796410,7796410,52.35,52.7,1000,1300,74837016576,42.73,62.12,2.3369772,56.1352,53.1399,0.925,0.017774789,USD,,,,,,False,SLB,18.190971
0,1,2,79.1,78.91,78.26,79.4,79.1,78.91,78.26,79.4,2.8,0.0354,2023-12-20 01:00:00,0.9859,4.33,1.059,18.942585,1989958,1989958,2795365,1668120,1668120,77.09,80.0,800,800,16563188736,48.94,79.42,2.434689,70.2978,64.6984,2.8,0.03539823,USD,,,,,,False,STX,
0,1,2,33.38,33.39,33.2,34.33,33.38,33.39,33.2,34.33,0.8,0.0235,2023-11-30 01:00:00,0.3756,1.6,1.276,11.203948,1681459,1681459,2073082,2576300,2576300,33.5,34.07,1300,800,4919490560,28.5,56.43,0.8916482,31.8264,39.55335,0.8,0.023966447,USD,,,,,,False,SEE,15.99061
0,1,2,72.87,72.925,72.55,73.28,72.87,72.925,72.55,73.28,2.38,0.0325,2023-12-05 01:00:00,0.5457,3.06,0.748,15.249999,2829556,2829556,3179776,4120980,4120980,72.96,73.66,800,800,46066806784,63.75,84.125,2.7611368,70.362,73.0443,2.355,0.032317825,USD,,,,,,False,SRE,16.944443
0,1,2,685.74,685.45,683.2842,694.765,685.74,685.45,683.2842,694.765,,,,0.0,,0.994,54.30739,1448965,1448965,1170104,1141840,1141840,690.85,696.0,1300,1200,141649936384,353.62,694.77,16.71583,594.7752,534.3486,0.0,0.0,USD,,,,,,False,NOW,89.24935
0,1,2,278.8,278.18,276.13,282.59,278.8,278.18,276.13,282.59,2.42,0.0086,2023-11-16 01:00:00,0.2586,0.85,1.08,25.230562,1358911,1358911,1393534,1291080,1291080,282.33,289.47,1200,800,72266874880,205.43,283.8,3.1379178,254.811,247.35416,2.415,0.008662123,USD,,,,,,False,SHW,30.195719
0,1,2,124.89,125.04,124.64,128.91,124.89,125.04,124.64,128.91,7.6,0.059,2023-12-07 01:00:00,1.0905,6.23,1.605,20.878445,1830801,1830801,1554823,1303930,1303930,128.7,128.92,1100,1000,48330690560,100.17,133.08,8.73768,112.4882,113.23585,7.35,0.05885179,USD,,,,,,False,SPG,19.11276
0,1,2,96.93,96.72,95.84,98.55,96.93,96.72,95.84,98.55,2.72,0.0277,2023-11-20 01:00:00,0.41439998,1.78,1.332,11.4041815,1338858,1338858,1727812,1612280,1612280,98.19,98.9,1400,800,15705982976,85.06,123.69,3.291003,93.634,104.3555,2.54,0.026204476,USD,,,,,,False,SWKS,16.017944
0,1,2,109.73,109.85,109.54,111.55,109.73,109.85,109.54,111.55,4.24,0.0381,2023-11-16 01:00:00,0.6054,2.99,0.324,10.662201,1419484,1419484,1454974,1420650,1420650,111.41,111.8,1000,800,11686286336,107.33,163.07,1.3811291,114.4866,140.3504,4.12,0.0375467,USD,,,,,,False,SJM,
0,1,2,274.69,274.5,274.5,280.06,274.69,274.5,274.5,280.06,7.44,0.026600001,2023-11-20 01:00:00,0.352,2.48,1.059,14.448114,256079,256079,232358,208680,208680,279.52,281.07,800,800,14771009536,220.21,297.26,2.919922,262.391,260.97076,6.48,0.02359023,USD,,,,,,False,SNA,15.20152
0,1,2,79.38,78.69,76.135,82.665,79.38,78.69,76.135,82.665,,,,0.0,,1.57,135.21312,2707764,2707764,2972701,2510170,2510170,81.6,82.39,800,900,4685788160,63.25,345.8,1.3194995,96.2602,216.47935,0.0,0.0,USD,,,,,,False,SEDG,22.291893
0,1,2,70.98,70.91,70.4,71.53,70.98,70.91,70.4,71.53,2.78,0.038900003,2023-11-17 01:00:00,1.0073,4.14,0.552,17.791044,3993122,3993122,4486546,3998280,3998280,71.27,71.68,800,800,78001143808,61.56,75.8,2.9709063,67.6546,69.2515,2.76,0.03888419,USD,,,,,,False,SO,26.102188
0,1,2,25.57,25.61,25.54,26.69,25.57,25.61,25.54,26.69,0.72,0.027,2023-12-20 01:00:00,0.8889,1.03,1.164,17.0,7748427,7748427,7431160,6477640,6477640,26.62,26.75,800,2900,15910309888,21.91,40.38,0.62540525,25.0042,30.43215,0.72,0.028158,USD,,,,,,False,LUV,32.95062
0,1,2,90.9,90.95,90.645,93.83,90.9,90.95,90.645,93.83,3.24,0.0345,2023-11-30 01:00:00,3.0,2.38,1.326,20.747787,1169599,1169599,1440541,1105570,1105570,93.39,93.73,800,1200,14377505792,71.27,104.21,0.8968341,84.3934,86.1182,3.21,0.03531353,USD,,,,,,False,SWK,
0,1,2,99.3,98.5,97.52,99.275,99.3,98.5,97.52,99.275,2.28,0.023,2023-11-09 01:00:00,0.59220004,1.91,0.976,22.34234,11917146,11917146,6906022,7740210,7740210,99.18,99.2,800,900,112760643584,89.21,115.48,3.1343646,96.9864,100.3301,2.16,0.021752266,USD,,,,,,False,SBUX,27.709497
0,1,2,119.13,120.0,118.88,120.595,119.13,120.0,118.88,120.595,1.7,0.014199999,2023-12-28 01:00:00,0.1029,2.19,1.483,11.963037,1196673,1196673,1340428,1176690,1176690,118.0,120.0,1000,800,19377465344,90.55,136.46,0.99944735,107.9596,106.50085,1.615,0.013556619,USD,,,,,,False,STLD,7.63225
0,1,2,200.94,199.77,199.13,204.475,200.94,199.77,199.13,204.475,2.08,0.010199999,2023-11-20 01:00:00,0.3496,0.89,0.864,21.287655,352528,352528,405742,504420,504420,203.32,203.4,1000,900,20106827776,173.21,254.0,3.846185,212.9932,208.47005,1.93,0.009604856,USD,,,,,,False,STE,36.867752
0,1,2,296.33,296.5,294.58,298.295,296.33,296.5,294.58,298.295,3.0,0.0101,2023-09-28 02:00:00,0.44509998,1.07,0.944,25.782684,1086288,1086288,1592180,1011720,1011720,263.67,296.65,800,900,113128939520,233.96,306.93,5.6891594,275.1668,282.2074,3.0,0.010123849,USD,,,,,,False,SYK,44.248142
0,1,2,543.23,543.56,539.28,548.19,543.23,543.56,539.28,548.19,,,,0.0,,1.078,35.22323,812077,812077,814104,888950,888950,543.0,549.7,1100,1000,83014852608,312.25,564.78,14.208501,492.6262,432.3739,0.0,0.0,USD,,,,,,False,SNPS,68.93435
0,1,2,72.17,72.4,72.02,72.905,72.17,72.4,72.02,72.905,2.0,0.0275,2024-01-04 01:00:00,0.5577,2.45,1.121,15.358651,2435518,2435518,2714984,2628670,2628670,72.5,72.84,900,800,36718284800,62.24,85.75,0.47798878,67.0596,72.0169,1.98,0.027435223,USD,,,,,,False,SYY,20.507044
0,1,2,150.45,150.29,150.29,152.84,150.45,150.29,150.29,152.84,0.65,0.0043,2023-11-30 01:00:00,0.0,,0.53,16.675795,4220594,4220594,4648773,3597660,3597660,152.01,152.25,800,1000,176074080256,124.92,152.84,2.24719,143.6456,141.11115,0.65,0.0043203724,USD,,,,,,False,TMUS,23.641304
0,1,2,158.2,158.69,157.2,161.605,158.2,158.69,157.2,161.605,,,,0.0,,0.683,21.186577,1732999,1732999,1495280,1190950,1190950,158.0,160.75,800,800,26843533312,97.21,161.605,4.936379,144.2206,135.4662,0.0,0.0,USD,,,,,,False,TTWO,
0,1,2,31.67,31.7,31.61,32.76,31.67,31.7,31.61,32.76,1.4,0.0428,2023-12-07 01:00:00,0.3181,4.06,1.504,7.3483152,3082915,3082915,3647382,3152840,3152840,32.66,33.0,900,1200,7494382592,25.99,47.48,1.1240001,28.7574,37.322,1.25,0.03946953,USD,,,,,,False,TPR,8.320611
0,1,2,90.45,90.16,90.0,91.435,90.45,90.16,90.0,91.435,2.0,0.0222,2023-10-30 01:00:00,0.44619998,5.89,2.251,13.7859335,1261460,1261460,1722936,1627140,1627140,81.26,95.72,800,1000,20103516160,64.85,91.44,1.2276506,85.7026,78.74245,1.85,0.02045329,USD,,,,,,False,TRGP,23.664043
0,1,2,133.81,133.4,132.51,134.95,133.81,133.4,132.51,134.95,4.4,0.0326,2023-11-14 01:00:00,0.5529,2.29,1.04,16.160671,4513316,4513316,4942571,4211530,4211530,134.31,134.85,1000,1100,62222807040,102.93,181.7,0.58213085,114.638,136.5785,4.34,0.03243405,USD,,,,,,False,TGT,17.191326
0,1,2,131.0,130.64,130.16,132.48,131.0,130.64,130.16,132.48,2.36,0.0179,2024-02-15 01:00:00,0.3827,1.79,1.328,15.846338,1345405,1345405,1475158,1285780,1285780,131.57,132.83,900,800,41022828544,111.94,146.6,2.55849,124.4146,128.435,2.3,0.017557252,USD,,,,,,False,TEL,21.963394
0,1,2,402.96,402.58,402.58,409.365,402.96,402.58,402.58,409.365,,,,0.0,,1.018,19.797676,233509,233509,254041,236790,236790,162.84,417.64,800,800,19299485696,364.98,448.71,3.428764,394.0894,407.9137,0.0,0.0,USD,,,,,,False,TDY,24.819176
0,1,2,225.69,224.51,224.105,228.04,225.69,224.51,224.105,228.04,1.36,0.006,2023-11-14 01:00:00,0.1591,0.46,1.035,16.343863,218331,218331,309861,258690,258690,227.68,233.93,1000,1100,10698827776,177.63,276.43,3.6162083,200.7462,230.15715,1.36,0.006025965,USD,,,,,,False,TFX,26.596962
0,1,2,92.23,91.76,91.12,93.914,92.23,91.76,91.12,93.914,0.44,0.0047,2023-11-24 01:00:00,0.2047,0.5,1.565,25.367567,876286,876286,1557798,1281650,1281650,92.37,94.5,1200,800,14349223936,81.08,119.2,5.2416587,92.5818,100.6239,0.44,0.0047706817,USD,,,,,,False,TER,43.65581
0,1,2,240.08,233.14,231.9,240.1899,240.08,233.14,231.9,240.1899,,,,0.0,,2.281,67.65723,121054532,121054532,121739295,121372640,121372640,239.31,238.92,800,1000,759221452800,101.81,299.29,7.9148226,234.8308,224.0305,0.0,0.0,USD,,,,,,False,TSLA,77.04194
0,1,2,152.71,153.11,151.91,155.31,152.71,153.11,151.91,155.31,5.2,0.0335,2023-10-30 01:00:00,0.6425,2.61,1.001,23.552353,3904017,3904017,5043552,4440150,4440150,155.21,156.0,1000,1800,140962349056,139.48,188.12,7.782815,151.8744,167.5024,4.96,0.032479864,USD,,,,,,False,TXN,20.130999
0,1,2,76.66,76.65,76.42,78.37,76.66,76.65,76.42,78.37,0.08,0.001,2023-12-14 01:00:00,0.0173,0.15,1.402,13.155405,1286928,1286928,1407087,1114290,1114290,77.86,77.87,800,1100,15264868352,61.27,81.39,1.1368785,77.1752,71.83585,0.08,0.001043569,USD,,,,,,False,TXT,16.820734
0,1,2,495.76,490.88,489.6,499.2,495.76,490.88,489.6,499.2,1.4,0.0028,2023-12-14 01:00:00,0.0885,0.22,0.813,22.510435,1207215,1207215,1824822,1614850,1614850,496.15,500.0,800,800,191690735616,415.6,609.85,4.414701,474.9936,524.44775,1.35,0.0027230917,USD,,,,,,False,TMO,32.469242
0,1,2,88.11,88.31,87.92,89.39,88.11,88.31,87.92,89.39,1.33,0.0149,2024-02-14 01:00:00,0.3545,1.36,0.914,23.618038,4939789,4939789,5280369,6133060,6133060,88.99,89.43,900,1300,101477105664,72.92,93.78,1.9393247,89.208,83.67615,1.293,0.014674838,USD,,,,,,False,TJX,25.152542
0,1,2,203.01,203.4,203.03,210.23,203.01,203.4,203.03,210.23,4.12,0.0196,2023-11-24 01:00:00,0.39119998,1.34,0.855,20.179636,1327209,1327209,1183226,1037130,1037130,210.03,213.16,1000,800,22711508992,185.0,251.17,1.5240296,200.5662,219.08064,4.01,0.019752724,USD,,,,,,False,TSCO,20.494635
0,1,2,225.41,226.0,224.98,228.31,225.41,226.0,224.98,228.31,3.0,0.013200001,2023-11-30 01:00:00,0.3407,1.62,1.201,22.684946,858432,858432,1248476,996870,996870,224.0,229.5,800,1300,51776040960,162.04,229.94,2.9881194,209.2048,192.97545,2.92,0.012954173,USD,,,,,,False,TT,26.518648
0,1,2,962.87,958.92,956.45,974.75,962.87,958.92,956.45,974.75,,,2023-11-17 01:00:00,0.0,,1.391,25.922255,161701,161701,243488,195800,195800,970.01,990.85,800,1300,53669613568,599.42,1013.08,8.150283,887.574,831.3942,0.0,0.0,USD,,,,,,False,TDG,44.04312
0,1,2,46.4,46.28,46.14,47.5,46.4,46.28,46.14,47.5,,,,0.0,,1.529,17.346153,1613844,1613844,1565714,1744840,1744840,46.1,47.69,1000,1000,11780408320,39.57,62.01,3.1643946,47.0808,49.99415,0.0,0.0,USD,,,,,,False,TRMB,35.077778
0,1,2,408.84,408.5,405.9841,413.89,408.84,408.5,405.9841,413.89,,,1990-01-31 01:00:00,0.0,,0.776,46.961407,186333,186333,226463,200030,200030,250.0,412.71,800,1100,17428045824,301.69,426.83,9.062767,393.8068,380.87375,0.0,0.0,USD,,,,,,False,TYL,112.42663
0,1,2,46.84,46.78,46.78,48.305,46.84,46.78,46.78,48.305,1.96,0.040700004,2024-02-29 01:00:00,2.0213,2.5,0.818,14.431138,2499656,2499656,2628763,2308710,2308710,47.5,48.24,900,1200,17122568192,44.94,66.79,0.32379434,47.62,53.16215,1.92,0.040990606,USD,,,,,,False,TSN,
0,1,2,33.4,33.46,33.33,34.54,33.4,33.46,33.33,34.54,1.68,0.048800003,2023-10-06 02:00:00,1.1883999,3.34,0.797,76.44445,2149294,2149294,2599944,2811670,2811670,34.15,34.75,1100,1400,12221632512,30.95,45.46,7.4542284,34.1556,39.1594,1.64,0.049101792,USD,,,,,,False,UDR,24.927538
0,1,2,225.27,227.41,226.24,232.35,225.27,227.41,226.24,232.35,5.2,0.0225,2023-12-07 01:00:00,0.499,2.12,1.107,22.268526,3220766,3220766,2423996,2282950,2282950,231.0,232.45,1100,1100,141042696192,183.69,240.48,5.8426967,210.9404,207.4465,5.2,0.02308341,USD,,,,,,False,UNP,22.225744
0,1,2,39.4,39.48,39.18,40.365,39.4,39.48,39.18,40.365,,,2008-01-07 01:00:00,0.0,,1.495,4.2136126,10378895,10378895,7672923,6219380,6219380,40.3,40.35,800,900,13199324160,33.68,58.23,0.2514588,38.8098,46.36305,0.0,0.0,USD,,,,,,False,UAL,4.6574073
0,1,2,151.61,151.99,151.02,154.97,151.61,151.99,151.02,154.97,6.48,0.0418,2023-11-10 01:00:00,0.6457,3.04,1.103,15.9372425,3939535,3939535,3655514,3340370,3340370,154.71,155.0,800,800,131971858432,133.68,197.8,1.417924,149.0442,170.68385,6.38,0.042081658,USD,,,,,,False,UPS,15.67915
0,1,2,476.02,478.75,477.74,505.155,476.02,478.75,477.74,505.155,5.92,0.0117999995,2023-11-07 01:00:00,0.1291,,1.823,11.64609,1113004,1113004,713500,654610,654610,491.08,503.56,800,900,34014738432,325.15,505.16,2.4471035,442.1984,422.27994,4.44,0.00932734,USD,,,,,,False,URI,14.596567
0,1,2,551.09,550.42,545.16,554.7,551.09,550.42,545.16,554.7,7.52,0.0137,2023-12-01 01:00:00,0.3064,1.36,0.637,19.590403,3444727,3444727,2833207,3134850,3134850,546.5,546.89,800,1000,506081935360,445.68,554.7,1.4058534,529.7862,497.66205,7.06,0.012810973,USD,,,,,,False,UNH,23.748262
0,1,2,137.48,137.52,137.32,138.97,137.48,137.52,137.32,138.97,0.8,0.0058,2023-11-30 01:00:00,0.084,0.49,1.279,11.942758,428252,428252,547134,384600,384600,90.0,138.7,900,900,9397419008,113.69,158.57,0.67002815,129.0146,134.68166,0.8,0.0058190287,USD,,,,,,False,UHS,14.464285
0,1,2,125.36,125.0,125.0,128.33,125.36,125.0,125.0,128.33,4.08,0.0323,2023-11-16 01:00:00,0.1378,4.65,1.564,8.533422,2505504,2505504,3537846,2631810,2631810,125.86,128.18,900,800,43026448384,104.18,152.2,0.2958059,128.957,125.8202,4.04,0.032227185,USD,,,,,,False,VLO,4.3103685
0,1,2,45.84,45.91,45.87,47.14,45.84,45.91,45.87,47.14,1.8,0.0385,2023-09-29 02:00:00,90.0,4.65,1.285,-203.30434,2020205,2020205,2067412,1640070,1640070,46.42,47.1,800,1100,18815334400,39.33,53.15,4.3164883,43.008,44.9199,1.8,0.039267015,USD,,,,,,False,VTR,2338.0
0,1,2,212.2,211.84,211.84,219.0,212.2,211.84,211.84,219.0,,,2011-05-05 02:00:00,0.0,,0.935,26.460512,692082,692082,549201,707590,707590,211.51,220.0,800,800,22234316800,188.44,229.72,15.003925,206.5114,210.2593,0.0,0.0,USD,,,,,,False,VRSN,31.06562
0,1,2,241.43,240.61,240.2886,243.54,241.43,240.61,240.2886,243.54,1.36,0.0056,2023-12-14 01:00:00,0.2495,,0.853,36.61086,670609,670609,883349,803410,803410,242.46,243.75,1100,800,35192696832,169.74,249.26,13.357383,236.9606,219.5203,1.33,0.0055088433,USD,,,,,,False,VRSK,45.455055
0,1,2,38.33,38.4,38.27,38.61,38.33,38.4,38.27,38.61,2.66,0.0689,2023-10-06 02:00:00,0.5277,5.11,0.373,9.077647,20222943,20222943,22444812,18587410,18587410,38.6,38.67,4000,4000,162194194432,30.14,42.58,1.2095469,34.1866,35.5738,2.623,0.06843203,USD,,,,,,False,VZ,7.762576
0,1,2,16.73,17.01,16.685,18.1,16.73,17.01,16.685,18.1,0.36,0.0199,2023-12-08 01:00:00,5.3666997,4.07,1.517,9.324742,8882563,8882563,9118873,6954940,6954940,18.0,18.09,1400,1100,7034893824,12.85,32.13,0.6175914,16.5796,19.5671,1.41,0.08427974,USD,,,,,,False,VFC,
0,1,2,9.18,9.15,9.105,9.4,9.18,9.15,9.105,9.4,0.48,0.0513,2023-11-22 01:00:00,0.3179,0.89,1.165,3.3464286,7425894,7425894,9077696,7560420,7560420,9.33,9.39,21500,3000,11240907776,8.74,12.4,0.726833,9.3426,9.8884,0.48,0.05228758,USD,,,,,,False,VTRS,6.205298
0,1,2,29.89,29.81,29.8,30.52,29.89,29.81,29.8,30.52,1.66,0.0544,2023-09-20 02:00:00,0.65769994,4.91,,11.596957,6464012,6464012,6029358,6717520,6717520,30.47,30.73,3200,3200,31553165312,26.625,35.07,8.990024,28.6678,31.05095,0.39,0.013047842,USD,,,,,,False,VICI,12.6556015
0,1,2,256.68,255.79,253.9,256.91,256.68,255.79,253.9,256.91,2.08,0.0081,2023-11-08 01:00:00,0.2174,0.64,0.946,24.995127,3775429,3775429,5941136,5688140,5688140,256.67,256.99,1300,900,526579073024,202.13,256.91,16.126514,240.2988,234.00494,1.87,0.007285336,USD,,,,,,False,V,30.972225
0,1,2,213.56,214.25,214.25,217.37,213.56,214.25,214.25,217.37,1.72,0.008,2023-11-10 01:00:00,0.27040002,0.91,0.784,26.987486,601280,601280,850219,622780,622780,215.26,216.57,1000,800,28651405312,159.76,229.75,3.7308948,207.1426,200.53516,1.69,0.0079134675,USD,,,,,,False,VMC,34.5008
0,1,2,116.56,117.78,117.275,120.32,116.56,117.78,117.275,120.32,0.68,0.0057,2023-11-14 01:00:00,0.1571,0.64,1.444,18.063158,973433,973433,876396,912480,912480,119.66,120.85,800,1100,21520580608,91.89,120.32,2.2756243,108.3404,105.4196,0.66,0.00566232,USD,,,,,,False,WAB,28.600002
0,1,2,19.94,19.95,19.7501,20.82,19.94,19.95,19.7501,20.82,1.92,0.0924,2023-11-13 01:00:00,0.38169998,4.52,0.796,6.16914,12099705,12099705,12547147,10358910,10358910,20.78,20.81,1800,3200,17960794112,19.68,42.29,0.12913908,21.4362,28.52775,1.92,0.09628886,USD,,,,,,False,WBA,
0,1,2,155.69,155.38,152.63,155.61,155.69,155.38,152.63,155.61,2.28,0.0148,2023-12-07 01:00:00,0.3777,1.66,0.532,23.8179,12982835,12982835,6551726,9497730,9497730,154.25,154.3,1100,1300,415518752768,136.09,169.94,0.65048295,160.7646,154.4595,2.27,0.014580255,USD,,,,,,False,WMT,25.723333
0,1,2,10.45,10.48,10.36,11.52,10.45,10.48,10.36,11.52,,,,0.0,,1.612,-226.59999,31890050,31890050,21808673,20006140,20006140,11.27,11.34,4000,4000,27628998656,8.82,16.34,0.6571292,10.5096,12.556,0.0,0.0,USD,,,,,,False,WBD,
