,maxAge,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,profitMargins,financialCurrency,Ticker,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,numberOfAnalystOpinions,earningsGrowth
0,86400,545.96,buy,1590552064.0,10.461,1593380992,687803008.0,0.85,1.149,5842618880,11.122,38.401,0.085200004,0.20746,4084781000.0,1328805120.0,1703273984.0,0.245,0.80363,0.27271998,0.26836002,0.21049999,USD,SNPS,675.0,420.0,590.71,615.0,1.6,14.0,1.3
0,86400,72.8,buy,569104000.0,1.128,3534348032,11698237440.0,0.699,1.289,76818300928,541.498,151.59,0.07535,1.09344,,1455571072.0,2796147968.0,0.026,0.18372999,0.04601,0.041739997,0.023540001,USD,SYY,87.0,73.0,79.69,80.0,2.3,13.0,0.088
0,86400,152.25,buy,5030000128.0,4.349,27246000128,113897996288.0,0.667,0.86,78352998400,176.046,64.967,0.04289,0.115389995,47559000000.0,8549000192.0,18036000768.0,-0.012,0.62198,0.34772998,0.19468,0.09929,USD,TMUS,215.75,108.79,163.44,161.59,1.9,29.0,3.55
0,86400,157.84,buy,801900032.0,4.715,1364899968,3514700032.0,0.566,0.846,5437899776,41.692,32.215,-0.0191,-0.16943,,1567537536.0,-84500000.0,-0.068,0.51421,0.25100002,-0.11938,-0.27829,USD,TTWO,175.0,104.0,161.88,165.0,1.9,25.0,
0,86400,32.7,buy,654400000.0,2.855,1373600000,3247200000.0,0.976,2.017,6667599872,134.421,28.604,0.10467,0.40063,,732875008.0,1220899968.0,0.004,0.7136,0.20601,0.18028,0.14034,USD,TPR,60.0,29.0,40.12,40.0,2.0,17.0,0.063
0,86400,90.16,buy,139500000.0,0.626,3866299904,12955899904.0,0.515,0.798,16375600128,295.945,72.619,0.080299996,0.35516,4047700000.0,187437504.0,2791399936.0,-0.273,0.32202998,0.2361,0.12963,0.08331,USD,TRGP,120.0,94.0,107.65,107.5,1.6,20.0,0.155
0,86400,134.78,buy,1910000000.0,4.137,7955999744,19542999040.0,0.089,0.865,106888003584,156.169,231.761,0.057979997,0.30867,26891000000.0,2222000128.0,8798000128.0,-0.042,0.26765,0.07443,0.055359997,0.03398,USD,TGT,166.18,101.72,136.08,133.12,2.4,31.0,0.364
0,86400,132.0,buy,1660999936.0,5.345,3452000000,4623000064.0,1.037,1.768,16033999872,39.665,50.902,0.07819,0.16885,5244000000.0,1812249984.0,3132000000.0,-0.074,0.31527,0.21529,0.17224,0.119119994,USD,TEL,175.0,135.0,149.2,145.0,2.3,10.0,-0.207
0,86400,409.02,buy,508600000.0,10.779,1375399936,3244100096.0,1.013,1.677,5628700160,37.177,119.887,0.04701,0.09623,2330300000.0,745225024.0,909400000.0,0.029,0.43228,0.24435,0.19479999,0.14017001,USD,TDY,500.0,430.0,479.11,489.0,2.0,9.0,0.11
0,86400,227.67,buy,948998976.0,20.195,807899008,2149433088.0,2.347,3.582,2958576128,49.824,63.005,0.050029997,0.09854999,1550087000.0,374409120.0,471459008.0,0.087,0.55992,0.27306998,0.22179002,0.13649,USD,TFX,285.0,221.0,240.75,229.0,2.5,12.0,0.342
0,86400,93.86,buy,716531008.0,4.687,689497984,110919000.0,1.83,3.277,2737534976,4.543,17.656,0.10814,0.21468,1867151000.0,273612864.0,519852992.0,-0.149,0.5763,0.25187,0.21340999,0.18410999,USD,TER,140.0,88.0,107.29,100.0,2.4,17.0,-0.291
0,86400,238.83,hold,26076999680.0,8.203,15152000000,8186999808.0,1.08,1.69,95924002816,15.023,30.277,0.07965,0.22459999,20853000000.0,1612000000.0,12163999744.0,0.088,0.19805999,0.15796,0.07555,0.11213,USD,TSLA,348.88,22.34,206.48,229.53,2.8,38.0,-0.442
0,86400,155.21,hold,8947999744.0,9.852,8849999872,11221999616.0,4.119,5.693,18112000000,67.476,19.953,0.16787,0.45610002,13771000000.0,-138375008.0,6537999872.0,-0.135,0.6446,0.48863,0.41637,0.39206,USD,TXN,210.0,120.0,163.05,160.0,2.8,26.0,-0.249
0,86400,77.88,buy,1671000064.0,8.525,1580999936,3903000064.0,0.848,1.876,13427000320,55.229,66.158,0.04546,0.13725,2056000000.0,861249984.0,1244000000.0,0.086,0.16206,0.11775,0.09483,0.07068,USD,TXT,102.0,69.0,86.73,88.0,2.4,15.0,0.274
0,86400,496.13,buy,6151000064.0,15.92,10840999936,35435999232.0,1.129,1.631,43420999680,77.943,112.054,0.04948,0.13282,18998000000.0,4634500096.0,8169999872.0,-0.01,0.39958,0.24966998,0.18431999,0.13682,USD,TMO,635.0,435.0,525.14,524.0,2.0,23.0,0.166
0,86400,89.04,buy,4289999872.0,3.764,6257999872,12519000064.0,0.428,1.186,52325998592,183.214,45.491,0.11303,0.65756,13787000000.0,3625509120.0,6281999872.0,0.09,0.35257998,0.1196,0.1167,0.07853,USD,TJX,100.99,83.55,93.55,92.73,1.8,21.0,0.132
0,86400,210.07,buy,421692992.0,3.9,1888482048,4977289216.0,0.182,1.524,14902275072,235.764,135.905,0.10983,0.55781,4972204000.0,485809504.0,1668574976.0,0.043,0.35557,0.12672,0.09991,0.075840004,USD,TSCO,280.0,190.0,216.66,210.0,2.2,29.0,0.11
0,86400,227.53,hold,960000000.0,4.219,3032900096,4824600064.0,0.83,1.29,17327300608,72.005,75.616,0.0932,0.31844,4964800000.0,1484999936.0,2215099904.0,0.117,0.32349998,0.17503999,0.17602,0.11304,USD,TT,256.0,200.0,229.66,232.5,2.6,18.0,0.156
0,86400,970.27,buy,3575000064.0,64.631,3212000000,19857999872.0,3.164,4.267,6584999936,,115.122,0.09665,,3106000000.0,1009500032.0,1375000064.0,0.226,0.58345,0.48778,0.46328,0.19711,USD,TDG,1200.0,875.0,1081.05,1100.0,2.0,19.0,0.82
0,86400,47.355,buy,216800000.0,0.871,746700032,3157799936.0,0.641,1.263,3722800128,72.71,15.025,0.03944,0.08156,2192500000.0,398787488.0,604300032.0,0.082,0.63441,0.20056999,0.13914,0.08969,USD,TRMB,65.0,42.0,54.43,56.0,2.0,7.0,-0.118
0,86400,413.73,buy,143108992.0,3.397,320248992,788795008.0,0.852,0.926,1923037952,27.649,45.892,0.028800001,0.05855,783863000.0,379557248.0,354878016.0,0.045,0.43759,0.16653,0.12923999,0.08221,USD,TYL,510.0,395.0,460.94,467.5,1.9,16.0,-0.127
0,86400,48.2,hold,588000000.0,1.655,1832000000,10035000320.0,0.471,1.342,52880998400,54.971,149.381,0.0086,-0.0341,6624000000.0,-240500000.0,1752000000.0,-0.028,0.050300002,0.03464,-0.01169,-0.012250001,USD,TSN,70.0,43.0,51.3,48.0,2.8,10.0,
0,86400,34.4,buy,15774000.0,0.048,1001569024,5939523072.0,0.02,0.325,1639556992,117.419,4.998,0.017549999,0.09789,1009909000.0,624863616.0,831025984.0,0.036,0.66822,0.61088,0.19645001,0.27806,USD,UDR,49.0,30.0,39.11,38.0,2.5,19.0,0.389
0,86400,231.37,buy,766000000.0,1.257,11278000128,34482999296.0,0.509,0.719,24139999232,246.237,39.567,0.085109994,0.49443,13367000000.0,3220750080.0,8275999744.0,-0.095,0.52465,0.46719003,0.36846,0.26367,USD,UNP,258.9,167.09,220.94,220.34,2.2,26.0,-0.177
0,86400,40.24,buy,17086000128.0,52.089,8072999936,36706000896.0,0.779,0.885,52491001856,414.617,160.229,0.0495,0.41612,13186000000.0,-572249984.0,8979000320.0,0.125,0.33935001,0.1538,0.124280006,0.0545,USD,UAL,98.0,40.0,59.59,58.0,2.1,17.0,0.196
0,86400,154.91,buy,7278000128.0,8.543,13345000448,25440000000.0,1.073,1.217,93073997824,132.638,108.069,0.08902001,0.47313,25086000000.0,4060750080.0,11159000064.0,-0.128,0.23291999,0.14338,0.07136,0.09193,USD,UPS,220.0,100.0,163.67,162.0,2.4,27.0,-0.557
0,86400,501.83,buy,284000000.0,4.19,4322999808,12917999616.0,0.733,0.811,13900000256,166.555,201.696,0.10338,0.33793998,5023000000.0,1665750016.0,4541000192.0,0.234,0.41978002,0.31101,0.2988,0.17151,USD,URI,575.0,302.0,467.76,490.0,2.5,17.0,0.188
0,86400,547.16,buy,44096999424.0,47.676,34539999232,63368998912.0,0.723,0.773,359982006272,67.428,386.662,0.07512,0.25299,79617000000.0,21459499008.0,29728000000.0,0.142,0.24956,0.09595,0.09231,0.06024,USD,UNH,660.0,500.0,591.39,591.0,1.8,23.0,0.124
0,86400,137.7,hold,80768000.0,1.183,1734032000,5383834112.0,1.163,1.384,14025409536,88.098,199.906,0.05335,0.111490004,5162775000.0,259109744.0,1112669952.0,0.068,0.39179,0.12364,0.08009,0.04822,USD,UHS,170.0,137.0,149.21,146.0,2.6,14.0,-0.04
0,86400,126.38,buy,5831000064.0,17.127,17386999808,11441000448.0,0.994,1.511,145455005696,40.778,399.327,0.15067,0.43124,19224000000.0,8526249984.0,12085999616.0,-0.146,0.12361,0.119540006,0.09554,0.07388,USD,VLO,171.0,130.0,151.63,153.5,2.1,16.0,0.042
0,86400,46.76,buy,433936992.0,1.079,1718267008,13586163712.0,0.556,0.71,4358944768,133.993,10.871,0.01579,0.00106,1813583000.0,993464640.0,1108041984.0,0.099,0.43034,0.39418998,0.13407,0.0011100001,USD,VTR,58.0,47.0,50.72,50.5,2.2,18.0,
0,86400,217.77,buy,943500032.0,9.241,1035200000,1798099968.0,0.808,0.858,1481900032,,14.208,0.35963002,,1224200000.0,705562496.0,866499968.0,0.054,0.86551005,0.69856,0.67579,0.49423,USD,VRSN,245.0,215.0,230.0,230.0,2.3,2.0,0.158
0,86400,242.73,buy,418100000.0,2.884,857200000,3095300096.0,1.005,1.184,2634700032,783.224,17.626,0.08073,0.66783,1672400000.0,419012512.0,1057299968.0,0.111,0.6753,0.32535,0.41499,0.19042,USD,VRSK,285.0,205.0,247.88,251.0,2.2,16.0,0.075
0,86400,38.58,hold,4310000128.0,1.025,47991001088,178073993216.0,0.511,0.685,134095003648,179.713,31.867,0.050440002,0.22745001,77702000000.0,17845874688.0,37739999232.0,-0.026,0.58691,0.35789,0.23527001,0.15583,USD,VZ,44.07,28.46,36.04,35.81,2.7,22.0,-0.031
0,86400,18.09,hold,498912000.0,1.283,1281602944,7802625024.0,0.675,1.479,11390855168,353.053,29.352,0.04679,-0.08125,,650347776.0,238900992.0,-0.015,0.52294,0.11251,0.11978,-0.01889,USD,VFC,33.0,15.0,18.68,17.0,2.7,19.0,
0,86400,9.37,hold,1389799936.0,1.158,4932299776,18624600064.0,0.775,1.6,15465600000,89.26,12.85,0.027460001,0.09147,7031900000.0,3973475072.0,2462799872.0,-0.033,0.42926,0.31892002,0.14635,0.11842,USD,VTRS,35.0,9.0,14.11,11.0,2.7,9.0,-0.069
0,86400,30.5,buy,510884000.0,0.504,3210537984,16692727808.0,62.743,62.743,3509797888,68.034,3.523,0.050019998,0.10343,2615211000.0,,,0.168,0.99093,0.91473997,0.84573,0.6752,USD,VICI,43.0,30.0,35.29,35.0,1.9,21.0,0.615
0,86400,256.45,buy,20128000000.0,10.016,22869999616,21294999552.0,1.074,1.452,32653000704,54.979,15.947,0.15573,0.46487,28567000000.0,16716874752.0,20754999296.0,0.106,0.97746,0.7004,0.65966004,0.52899,USD,V,298.38,201.98,255.48,256.41,1.8,34.0,0.217
0,86400,215.63,buy,340000000.0,2.559,1896400000,4480099840.0,1.764,3.126,7679499776,60.013,57.708,0.05471,0.1168,1557700000.0,202162496.0,1455100032.0,0.047,0.2378,0.24694,0.20235,0.10745,USD,VMC,264.0,215.0,243.55,245.0,1.8,22.0,0.566
0,86400,120.12,buy,408000000.0,2.277,1714000000,4364000256.0,0.545,1.191,9457000448,42.095,52.663,0.04304,0.0756,2583000000.0,484750016.0,925000000.0,0.225,0.30538,0.18124,0.15098,0.08015,USD,WAB,150.0,115.0,128.6,127.5,2.5,10.0,0.511
0,86400,20.79,hold,739000000.0,0.855,4097999872,34510999552.0,0.249,0.632,139081007104,121.138,161.123,0.01481,-0.119799994,27072000000.0,3193750016.0,2257999872.0,0.092,0.19465,0.029460002,0.054369997,-0.022149999,USD,WBA,41.31,18.36,25.28,23.87,3.0,13.0,
0,86400,154.34,buy,12154000384.0,4.514,37666000896,71979999232.0,0.199,0.848,638785028096,83.882,237.114,0.06442,0.19737,147568000000.0,10398624768.0,32156999680.0,0.052,0.24272,0.058969997,0.01805,0.0255,USD,WMT,192.8,149.65,165.2,164.34,1.8,39.0,
0,86400,11.33,buy,2465999872.0,1.011,6865999872,44806000640.0,0.422,0.88,42045001728,97.105,17.262,-0.0060799997,-0.09906,13426000000.0,21503125504.0,6744999936.0,0.016,0.39271998,0.1633,0.04038,-0.11481,USD,WBD,24.0,9.0,15.41,15.0,2.2,22.0,
0,86400,173.8,buy,150000000.0,0.372,5690999808,15429999616.0,0.727,0.844,20144001024,221.504,49.536,0.072859995,0.33009,7404000000.0,1468999936.0,4385999872.0,0.024,0.37684,0.28252,0.19642,0.11467,USD,WM,203.0,163.0,181.37,178.0,2.2,19.0,0.058
0,86400,288.85,hold,337312000.0,5.705,989369024,2592978944.0,1.3,2.194,2995451904,286.352,50.658,0.13879,1.01195,1723774000.0,330258112.0,571395968.0,0.004,0.59103,0.33029,0.25211,0.21802999,USD,WAT,300.0,230.0,267.06,267.5,3.1,16.0,-0.127
0,86400,84.97,hold,45900000.0,0.146,3276999936,18218700800.0,0.316,0.6,9233899520,150.564,29.277,0.03002,0.11514,3307500000.0,-24050000.0,2539599872.0,-0.023,0.37346,0.35489,0.25278,0.14792,USD,WEC,95.0,81.0,87.93,88.0,2.7,14.0,0.044
0,86400,89.46,buy,2582036992.0,4.818,2400262912,16276159488.0,1.818,2.515,6322204160,68.334,12.665,0.01581,0.012259999,2304610000.0,2472070912.0,1484744960.0,0.128,0.40155,0.37966,0.16386999,0.03993,USD,WELL,101.0,78.0,91.41,92.0,2.2,17.0,
0,86400,351.79,buy,898600000.0,12.145,880600000,306800000.0,2.695,3.697,2926500096,10.697,39.335,0.13224,0.20955,1136200000.0,226024992.0,768200000.0,0.088,0.38039002,0.30091,0.24525,0.19115,USD,WST,440.0,323.0,390.43,400.0,2.0,7.0,0.346
0,86400,48.39,buy,,,-1046000000,,0.601,1.308,11331999744,,35.44,-0.04541,-0.20938998,,-434624992.0,-1040000000.0,,0.088690005,-0.0923,0.15403,-0.21338,USD,WDC,68.0,42.0,51.47,50.0,2.2,19.0,
0,86400,41.73,buy,393400000.0,1.534,2707599872,9285999616.0,0.656,1.422,20309999616,91.962,79.367,0.02691,-0.15279001,4020700000.0,685362496.0,1827900032.0,-0.077,0.17627001,0.13331,0.06078,-0.081190005,USD,WRK,45.0,38.51,41.75,41.0,2.2,6.0,-0.683
0,86400,31.74,buy,1172999936.0,1.607,1602000000,5699999744.0,0.969,1.393,7722999808,55.729,10.537,0.03941,0.059910003,3620000000.0,1051249984.0,1312000000.0,-0.112,0.22388001,0.20743,0.17358999,0.0817,USD,WY,40.0,36.0,37.33,38.0,2.1,9.0,-0.22
0,86400,113.68,hold,1123000064.0,20.473,1460000000,8248999936.0,0.422,0.87,19289999360,368.259,351.686,0.03877,-0.48793998,3073000000.0,625000000.0,758000000.0,0.03,0.15671,0.07569,0.06313,-0.08367,USD,WHR,220.0,63.0,124.64,112.0,3.2,7.0,-0.42
0,86400,37.28,buy,2074000000.0,1.705,6237000192,25650999296.0,0.595,0.77,10304000000,178.84,8.458,0.05266,0.2067,6078000000.0,1196875008.0,5344000000.0,-0.156,0.58919,0.6053,0.34083,0.26299998,USD,WMB,42.0,34.0,38.45,38.5,2.4,20.0,0.095
0,86400,245.41,hold,1247000064.0,12.076,2568000000,5910000128.0,0.313,1.047,9290999808,62.309,87.035,0.044439998,0.10795,4073000000.0,1323250048.0,1198000000.0,0.109,0.4739,0.2764,0.12004,0.10989001,USD,WTW,284.0,210.0,249.13,247.5,2.7,16.0,-0.251
0,86400,803.58,hold,601000000.0,12.109,2780999936,2751000064.0,1.604,2.851,16282999808,81.342,324.201,0.20867,0.63526,5849000000.0,1104499968.0,1787000064.0,0.067,0.39543998,0.17079,0.15851,0.11165,USD,GWW,825.0,740.0,790.56,800.0,2.6,9.0,0.14
0,86400,85.15,buy,3579783936.0,31.932,1331126016,13405784064.0,2.529,2.663,5696373760,,50.55,0.03294,,1892903000.0,516758112.0,888316032.0,0.879,0.63768,0.23368,0.16034001,0.0058399998,USD,WYNN,141.0,91.0,118.38,120.0,2.3,13.0,
0,86400,61.43,hold,635000000.0,1.151,5040999936,27185999872.0,0.51,0.868,14817000448,157.063,26.903,0.02535,0.10334,5770000000.0,-1033875008.0,5118000128.0,-0.103,0.38962,0.34022,0.26051,0.1175,USD,XEL,74.0,58.0,64.23,62.0,2.7,13.0,0.007
0,86400,106.2,buy,705000000.0,2.924,1119000064,2371000064.0,1.112,1.722,6752000000,23.851,33.467,0.03957,0.07475,2088000000.0,326000000.0,744000000.0,0.504,0.37589002,0.16573,0.10212,0.07287,USD,XYL,135.0,100.0,118.18,120.0,2.1,11.0,8.461
0,86400,127.33,buy,687000000.0,2.451,2503000064,12277000192.0,0.887,1.134,7058999808,,25.076,0.24863,,3307000000.0,1154499968.0,1607000064.0,0.041,0.49071997,0.35458001,0.36593,0.2132,USD,YUM,160.0,116.0,137.81,136.0,2.4,21.0,0.281
0,86400,241.22,buy,102000000.0,1.986,943000000,2502000128.0,0.437,1.058,5078000128,83.04,98.693,0.0647,0.16402,2624000000.0,280624992.0,122000000.0,-0.306,0.46475,0.1857,0.05021,0.09157,USD,ZBRA,340.0,183.0,265.67,275.0,2.4,9.0,
0,86400,117.97,hold,292100000.0,1.398,2383399936,5698400256.0,0.788,2.111,7279200256,45.522,34.791,0.04243,0.03837,4920400000.0,1106512512.0,1237400064.0,0.05,0.71626997,0.32743,0.17205,0.06516,USD,ZBH,150.0,99.0,128.75,127.5,2.6,24.0,-0.163
0,86400,179.13,buy,1754000000.0,3.82,3472999936,6781000192.0,1.873,3.869,8370999808,133.642,18.087,0.1376,0.46775,5634000000.0,1151000064.0,2196999936.0,0.074,0.70398,0.41487998,0.37098998,0.27236998,USD,ZTS,255.0,190.0,216.18,215.0,1.9,11.0,0.142
